travelcode,usercode,name,place,days,price,total,date
120624.0,1196.0,Hotel AF,Sao Paulo (SP),4.0,139.1,556.4,2021-08-19
120626.0,1196.0,Hotel BW,Campo Grande (MS),3.0,60.39,181.17,2021-09-02
120627.0,1196.0,Hotel AU,Recife (PE),3.0,312.83,938.49,2021-09-09
120629.0,1196.0,Hotel CB,Rio de Janeiro (RJ),4.0,165.99,663.96,2021-09-23
120630.0,1196.0,Hotel BD,Natal (RN),4.0,242.88,971.52,2021-09-30
120635.0,1196.0,Hotel CB,Rio de Janeiro (RJ),4.0,165.99,663.96,2021-11-04
120639.0,1196.0,Hotel CB,Rio de Janeiro (RJ),2.0,165.99,331.98,2021-12-02
120642.0,1196.0,Hotel AU,Recife (PE),4.0,312.83,1251.32,2021-12-23
120646.0,1196.0,Hotel AF,Sao Paulo (SP),2.0,139.1,278.2,2022-01-20
120647.0,1196.0,Hotel CB,Rio de Janeiro (RJ),2.0,165.99,331.98,2022-01-27
120651.0,1196.0,Hotel BP,Brasilia (DF),3.0,247.62,742.86,2022-02-24
120661.0,1196.0,Hotel BW,Campo Grande (MS),2.0,60.39,120.78,2022-05-05
120666.0,1196.0,Hotel BW,Campo Grande (MS),2.0,60.39,120.78,2022-06-09
120670.0,1196.0,Hotel Z,Aracaju (SE),2.0,208.04,416.08,2022-07-07
120673.0,1196.0,Hotel AU,Recife (PE),4.0,312.83,1251.32,2022-07-28
120674.0,1196.0,Hotel BD,Natal (RN),1.0,242.88,242.88,2022-08-04
120675.0,1196.0,Hotel K,Salvador (BH),2.0,263.41,526.82,2022-08-11
120679.0,1196.0,Hotel K,Salvador (BH),1.0,263.41,263.41,2022-09-08
120680.0,1196.0,Hotel AF,Sao Paulo (SP),4.0,139.1,556.4,2022-09-15
120681.0,1196.0,Hotel BW,Campo Grande (MS),1.0,60.39,60.39,2022-09-22
120697.0,1196.0,Hotel BW,Campo Grande (MS),4.0,60.39,241.56,2023-01-12
120698.0,1196.0,Hotel BW,Campo Grande (MS),1.0,60.39,60.39,2023-01-19
120702.0,1196.0,Hotel AU,Recife (PE),2.0,312.83,625.66,2023-02-16
120706.0,1197.0,Hotel BP,Brasilia (DF),1.0,247.62,247.62,2019-10-10
120707.0,1197.0,Hotel BP,Brasilia (DF),4.0,247.62,990.48,2019-10-17
120708.0,1197.0,Hotel CB,Rio de Janeiro (RJ),4.0,165.99,663.96,2019-10-24
120711.0,1197.0,Hotel Z,Aracaju (SE),4.0,208.04,832.16,2019-11-14
120713.0,1197.0,Hotel K,Salvador (BH),4.0,263.41,1053.64,2019-11-28
120716.0,1197.0,Hotel Z,Aracaju (SE),3.0,208.04,624.12,2019-12-19
120718.0,1197.0,Hotel BD,Natal (RN),4.0,242.88,971.52,2020-01-02
120722.0,1197.0,Hotel CB,Rio de Janeiro (RJ),2.0,165.99,331.98,2020-01-30
120727.0,1197.0,Hotel BD,Natal (RN),1.0,242.88,242.88,2020-03-05
120728.0,1197.0,Hotel BP,Brasilia (DF),3.0,247.62,742.86,2020-03-12
120730.0,1197.0,Hotel BP,Brasilia (DF),2.0,247.62,495.24,2020-03-26
120733.0,1197.0,Hotel BW,Campo Grande (MS),4.0,60.39,241.56,2020-04-16
120737.0,1197.0,Hotel Z,Aracaju (SE),3.0,208.04,624.12,2020-05-14
120740.0,1197.0,Hotel BP,Brasilia (DF),3.0,247.62,742.86,2020-06-04
120745.0,1197.0,Hotel Z,Aracaju (SE),3.0,208.04,624.12,2020-07-09
120746.0,1197.0,Hotel AF,Sao Paulo (SP),4.0,139.1,556.4,2020-07-16
120748.0,1197.0,Hotel BW,Campo Grande (MS),3.0,60.39,181.17,2020-07-30
120755.0,1197.0,Hotel BD,Natal (RN),3.0,242.88,728.64,2020-09-17
120757.0,1197.0,Hotel AU,Recife (PE),4.0,312.83,1251.32,2020-10-01
120758.0,1197.0,Hotel AU,Recife (PE),4.0,312.83,1251.32,2020-10-08
120761.0,1197.0,Hotel Z,Aracaju (SE),3.0,208.04,624.12,2020-10-29
120763.0,1197.0,Hotel BD,Natal (RN),3.0,242.88,728.64,2020-11-12
120765.0,1197.0,Hotel AF,Sao Paulo (SP),3.0,139.1,417.3,2020-11-26
120768.0,1197.0,Hotel BD,Natal (RN),1.0,242.88,242.88,2020-12-17
120769.0,1197.0,Hotel AF,Sao Paulo (SP),4.0,139.1,556.4,2020-12-24
120772.0,1197.0,Hotel BD,Natal (RN),1.0,242.88,242.88,2021-01-14
120776.0,1197.0,Hotel K,Salvador (BH),3.0,263.41,790.23,2021-02-11
120778.0,1197.0,Hotel BD,Natal (RN),2.0,242.88,485.76,2021-02-25
120779.0,1197.0,Hotel CB,Rio de Janeiro (RJ),4.0,165.99,663.96,2021-03-04
120781.0,1197.0,Hotel CB,Rio de Janeiro (RJ),4.0,165.99,663.96,2021-03-18
120783.0,1197.0,Hotel AU,Recife (PE),3.0,312.83,938.49,2021-04-01
120787.0,1197.0,Hotel AF,Sao Paulo (SP),2.0,139.1,278.2,2021-04-29
120793.0,1197.0,Hotel K,Salvador (BH),3.0,263.41,790.23,2021-06-10
120794.0,1197.0,Hotel BW,Campo Grande (MS),4.0,60.39,241.56,2021-06-17
120796.0,1197.0,Hotel K,Salvador (BH),4.0,263.41,1053.64,2021-07-01
120799.0,1197.0,Hotel BP,Brasilia (DF),2.0,247.62,495.24,2021-07-22
120807.0,1197.0,Hotel BP,Brasilia (DF),1.0,247.62,247.62,2021-09-16
120808.0,1197.0,Hotel BD,Natal (RN),3.0,242.88,728.64,2021-09-23
120810.0,1197.0,Hotel CB,Rio de Janeiro (RJ),2.0,165.99,331.98,2021-10-07
120817.0,1197.0,Hotel AF,Sao Paulo (SP),2.0,139.1,278.2,2021-11-25
120824.0,1197.0,Hotel BD,Natal (RN),4.0,242.88,971.52,2022-01-13
120825.0,1197.0,Hotel K,Salvador (BH),1.0,263.41,263.41,2022-01-20
120827.0,1197.0,Hotel AF,Sao Paulo (SP),1.0,139.1,139.1,2022-02-03
120832.0,1197.0,Hotel BW,Campo Grande (MS),4.0,60.39,241.56,2022-03-10
120833.0,1197.0,Hotel BD,Natal (RN),4.0,242.88,971.52,2022-03-17
120835.0,1197.0,Hotel BP,Brasilia (DF),2.0,247.62,495.24,2022-03-31
120837.0,1197.0,Hotel BP,Brasilia (DF),4.0,247.62,990.48,2022-04-14
120838.0,1197.0,Hotel BP,Brasilia (DF),1.0,247.62,247.62,2022-04-21
120839.0,1197.0,Hotel AF,Sao Paulo (SP),4.0,139.1,556.4,2022-04-28
120840.0,1197.0,Hotel BD,Natal (RN),2.0,242.88,485.76,2022-05-05
120844.0,1197.0,Hotel Z,Aracaju (SE),2.0,208.04,416.08,2022-06-02
120845.0,1197.0,Hotel K,Salvador (BH),4.0,263.41,1053.64,2022-06-09
120847.0,1197.0,Hotel BP,Brasilia (DF),1.0,247.62,247.62,2022-06-23
120852.0,1197.0,Hotel CB,Rio de Janeiro (RJ),1.0,165.99,165.99,2022-07-28
120853.0,1197.0,Hotel AF,Sao Paulo (SP),2.0,139.1,278.2,2022-08-04
120856.0,1197.0,Hotel CB,Rio de Janeiro (RJ),2.0,165.99,331.98,2022-08-25
120858.0,1197.0,Hotel BD,Natal (RN),2.0,242.88,485.76,2022-09-08
120864.0,1197.0,Hotel BP,Brasilia (DF),3.0,247.62,742.86,2022-10-20
120866.0,1197.0,Hotel AU,Recife (PE),1.0,312.83,312.83,2022-11-03
120874.0,1197.0,Hotel BP,Brasilia (DF),1.0,247.62,247.62,2022-12-29
120875.0,1197.0,Hotel CB,Rio de Janeiro (RJ),2.0,165.99,331.98,2023-01-05
120876.0,1197.0,Hotel K,Salvador (BH),4.0,263.41,1053.64,2023-01-12
120877.0,1197.0,Hotel AU,Recife (PE),3.0,312.83,938.49,2023-01-19
120882.0,1197.0,Hotel Z,Aracaju (SE),2.0,208.04,416.08,2023-02-23
120888.0,1198.0,Hotel Z,Aracaju (SE),3.0,208.04,624.12,2019-10-24
120889.0,1198.0,Hotel BW,Campo Grande (MS),4.0,60.39,241.56,2019-10-31
120895.0,1198.0,Hotel BW,Campo Grande (MS),4.0,60.39,241.56,2019-12-12
120899.0,1198.0,Hotel K,Salvador (BH),3.0,263.41,790.23,2020-01-09
120902.0,1198.0,Hotel BD,Natal (RN),2.0,242.88,485.76,2020-01-30
120916.0,1198.0,Hotel AF,Sao Paulo (SP),2.0,139.1,278.2,2020-05-07
120922.0,1198.0,Hotel K,Salvador (BH),2.0,263.41,526.82,2020-06-18
120924.0,1198.0,Hotel BW,Campo Grande (MS),2.0,60.39,120.78,2020-07-02
120927.0,1198.0,Hotel BW,Campo Grande (MS),3.0,60.39,181.17,2020-07-23
120929.0,1198.0,Hotel K,Salvador (BH),2.0,263.41,526.82,2020-08-06
120932.0,1198.0,Hotel K,Salvador (BH),3.0,263.41,790.23,2020-08-27
120934.0,1198.0,Hotel BD,Natal (RN),2.0,242.88,485.76,2020-09-10
120938.0,1198.0,Hotel BD,Natal (RN),1.0,242.88,242.88,2020-10-08
120940.0,1198.0,Hotel AF,Sao Paulo (SP),3.0,139.1,417.3,2020-10-22
120944.0,1198.0,Hotel BD,Natal (RN),1.0,242.88,242.88,2020-11-19
120946.0,1199.0,Hotel CB,Rio de Janeiro (RJ),1.0,165.99,165.99,2019-09-26
120947.0,1199.0,Hotel AF,Sao Paulo (SP),4.0,139.1,556.4,2019-10-03
120948.0,1199.0,Hotel BD,Natal (RN),1.0,242.88,242.88,2019-10-10
120951.0,1199.0,Hotel BW,Campo Grande (MS),3.0,60.39,181.17,2019-10-31
120954.0,1199.0,Hotel BD,Natal (RN),4.0,242.88,971.52,2019-11-21
120957.0,1199.0,Hotel BP,Brasilia (DF),4.0,247.62,990.48,2019-12-12
120959.0,1199.0,Hotel AU,Recife (PE),2.0,312.83,625.66,2019-12-26
120963.0,1199.0,Hotel Z,Aracaju (SE),4.0,208.04,832.16,2020-01-23
120964.0,1199.0,Hotel Z,Aracaju (SE),4.0,208.04,832.16,2020-01-30
120967.0,1199.0,Hotel K,Salvador (BH),2.0,263.41,526.82,2020-02-20
120973.0,1200.0,Hotel AF,Sao Paulo (SP),4.0,139.1,556.4,2019-10-17
120976.0,1200.0,Hotel BD,Natal (RN),1.0,242.88,242.88,2019-11-07
120980.0,1200.0,Hotel AF,Sao Paulo (SP),4.0,139.1,556.4,2019-12-05
120985.0,1200.0,Hotel K,Salvador (BH),3.0,263.41,790.23,2020-01-09
120988.0,1201.0,Hotel Z,Aracaju (SE),4.0,208.04,832.16,2019-10-10
120992.0,1201.0,Hotel K,Salvador (BH),3.0,263.41,790.23,2019-11-07
120998.0,1201.0,Hotel BP,Brasilia (DF),3.0,247.62,742.86,2019-12-19
121002.0,1201.0,Hotel BP,Brasilia (DF),1.0,247.62,247.62,2020-01-16
121003.0,1201.0,Hotel Z,Aracaju (SE),4.0,208.04,832.16,2020-01-23
121005.0,1201.0,Hotel K,Salvador (BH),1.0,263.41,263.41,2020-02-06
121006.0,1201.0,Hotel AF,Sao Paulo (SP),2.0,139.1,278.2,2020-02-13
121009.0,1201.0,Hotel BW,Campo Grande (MS),4.0,60.39,241.56,2020-03-05
121012.0,1201.0,Hotel K,Salvador (BH),4.0,263.41,1053.64,2020-03-26
121013.0,1201.0,Hotel K,Salvador (BH),4.0,263.41,1053.64,2020-04-02
121016.0,1201.0,Hotel BD,Natal (RN),1.0,242.88,242.88,2020-04-23
121018.0,1201.0,Hotel AU,Recife (PE),1.0,312.83,312.83,2020-05-07
121020.0,1201.0,Hotel BP,Brasilia (DF),1.0,247.62,247.62,2020-05-21
121022.0,1201.0,Hotel Z,Aracaju (SE),3.0,208.04,624.12,2020-06-04
121024.0,1201.0,Hotel CB,Rio de Janeiro (RJ),1.0,165.99,165.99,2020-06-18
121025.0,1201.0,Hotel BW,Campo Grande (MS),3.0,60.39,181.17,2020-06-25
121031.0,1201.0,Hotel AF,Sao Paulo (SP),3.0,139.1,417.3,2020-08-06
121033.0,1201.0,Hotel BD,Natal (RN),4.0,242.88,971.52,2020-08-20
121038.0,1201.0,Hotel K,Salvador (BH),2.0,263.41,526.82,2020-09-24
121046.0,1201.0,Hotel BW,Campo Grande (MS),4.0,60.39,241.56,2020-11-19
121050.0,1201.0,Hotel AF,Sao Paulo (SP),4.0,139.1,556.4,2020-12-17
121063.0,1201.0,Hotel K,Salvador (BH),2.0,263.41,526.82,2021-03-18
121068.0,1201.0,Hotel K,Salvador (BH),1.0,263.41,263.41,2021-04-22
121073.0,1201.0,Hotel AU,Recife (PE),1.0,312.83,312.83,2021-05-27
121075.0,1201.0,Hotel Z,Aracaju (SE),4.0,208.04,832.16,2021-06-10
121079.0,1201.0,Hotel K,Salvador (BH),4.0,263.41,1053.64,2021-07-08
121081.0,1201.0,Hotel Z,Aracaju (SE),1.0,208.04,208.04,2021-07-22
121082.0,1201.0,Hotel Z,Aracaju (SE),3.0,208.04,624.12,2021-07-29
121089.0,1201.0,Hotel BD,Natal (RN),1.0,242.88,242.88,2021-09-16
121090.0,1201.0,Hotel BW,Campo Grande (MS),2.0,60.39,120.78,2021-09-23
121094.0,1201.0,Hotel AU,Recife (PE),2.0,312.83,625.66,2021-10-21
121095.0,1201.0,Hotel BP,Brasilia (DF),1.0,247.62,247.62,2021-10-28
121098.0,1201.0,Hotel AU,Recife (PE),4.0,312.83,1251.32,2021-11-18
121106.0,1201.0,Hotel BW,Campo Grande (MS),3.0,60.39,181.17,2022-01-13
121109.0,1201.0,Hotel AF,Sao Paulo (SP),2.0,139.1,278.2,2022-02-03
121118.0,1201.0,Hotel Z,Aracaju (SE),3.0,208.04,624.12,2022-04-07
121121.0,1201.0,Hotel CB,Rio de Janeiro (RJ),1.0,165.99,165.99,2022-04-28
121122.0,1201.0,Hotel BD,Natal (RN),1.0,242.88,242.88,2022-05-05
121125.0,1201.0,Hotel BP,Brasilia (DF),3.0,247.62,742.86,2022-05-26
121126.0,1201.0,Hotel BP,Brasilia (DF),3.0,247.62,742.86,2022-06-02
121140.0,1202.0,Hotel BW,Campo Grande (MS),3.0,60.39,181.17,2019-10-10
121141.0,1202.0,Hotel BD,Natal (RN),1.0,242.88,242.88,2019-10-17
121142.0,1202.0,Hotel Z,Aracaju (SE),3.0,208.04,624.12,2019-10-24
121146.0,1202.0,Hotel BW,Campo Grande (MS),1.0,60.39,60.39,2019-11-21
121149.0,1202.0,Hotel BP,Brasilia (DF),3.0,247.62,742.86,2019-12-12
121150.0,1202.0,Hotel CB,Rio de Janeiro (RJ),1.0,165.99,165.99,2019-12-19
121151.0,1202.0,Hotel Z,Aracaju (SE),3.0,208.04,624.12,2019-12-26
121152.0,1202.0,Hotel BP,Brasilia (DF),1.0,247.62,247.62,2020-01-02
121155.0,1202.0,Hotel Z,Aracaju (SE),2.0,208.04,416.08,2020-01-23
121161.0,1202.0,Hotel CB,Rio de Janeiro (RJ),1.0,165.99,165.99,2020-03-05
121162.0,1202.0,Hotel K,Salvador (BH),2.0,263.41,526.82,2020-03-12
121163.0,1202.0,Hotel BW,Campo Grande (MS),4.0,60.39,241.56,2020-03-19
121166.0,1202.0,Hotel Z,Aracaju (SE),4.0,208.04,832.16,2020-04-09
121172.0,1202.0,Hotel AF,Sao Paulo (SP),1.0,139.1,139.1,2020-05-21
121178.0,1202.0,Hotel Z,Aracaju (SE),2.0,208.04,416.08,2020-07-02
121179.0,1202.0,Hotel BW,Campo Grande (MS),1.0,60.39,60.39,2020-07-09
121183.0,1202.0,Hotel BP,Brasilia (DF),1.0,247.62,247.62,2020-08-06
121189.0,1202.0,Hotel Z,Aracaju (SE),2.0,208.04,416.08,2020-09-17
121190.0,1202.0,Hotel BD,Natal (RN),4.0,242.88,971.52,2020-09-24
121191.0,1202.0,Hotel BP,Brasilia (DF),3.0,247.62,742.86,2020-10-01
121193.0,1202.0,Hotel BP,Brasilia (DF),2.0,247.62,495.24,2020-10-15
121197.0,1202.0,Hotel CB,Rio de Janeiro (RJ),4.0,165.99,663.96,2020-11-12
121199.0,1202.0,Hotel BP,Brasilia (DF),1.0,247.62,247.62,2020-11-26
121204.0,1202.0,Hotel AU,Recife (PE),1.0,312.83,312.83,2020-12-31
121205.0,1202.0,Hotel BP,Brasilia (DF),2.0,247.62,495.24,2021-01-07
121208.0,1202.0,Hotel AU,Recife (PE),1.0,312.83,312.83,2021-01-28
121212.0,1202.0,Hotel K,Salvador (BH),3.0,263.41,790.23,2021-02-25
121213.0,1202.0,Hotel BD,Natal (RN),2.0,242.88,485.76,2021-03-04
121216.0,1202.0,Hotel BW,Campo Grande (MS),4.0,60.39,241.56,2021-03-25
121217.0,1203.0,Hotel AU,Recife (PE),1.0,312.83,312.83,2019-09-26
121218.0,1203.0,Hotel BW,Campo Grande (MS),2.0,60.39,120.78,2019-10-03
121224.0,1203.0,Hotel BW,Campo Grande (MS),3.0,60.39,181.17,2019-11-14
121226.0,1203.0,Hotel BD,Natal (RN),2.0,242.88,485.76,2019-11-28
121227.0,1203.0,Hotel AU,Recife (PE),3.0,312.83,938.49,2019-12-05
121228.0,1203.0,Hotel BD,Natal (RN),4.0,242.88,971.52,2019-12-12
121232.0,1203.0,Hotel BD,Natal (RN),3.0,242.88,728.64,2020-01-09
121234.0,1203.0,Hotel BP,Brasilia (DF),2.0,247.62,495.24,2020-01-23
121237.0,1203.0,Hotel BD,Natal (RN),2.0,242.88,485.76,2020-02-13
121242.0,1203.0,Hotel CB,Rio de Janeiro (RJ),1.0,165.99,165.99,2020-03-19
121245.0,1203.0,Hotel BW,Campo Grande (MS),2.0,60.39,120.78,2020-04-09
121250.0,1203.0,Hotel CB,Rio de Janeiro (RJ),2.0,165.99,331.98,2020-05-14
121259.0,1203.0,Hotel AF,Sao Paulo (SP),1.0,139.1,139.1,2020-07-16
121261.0,1203.0,Hotel AF,Sao Paulo (SP),2.0,139.1,278.2,2020-07-30
121264.0,1203.0,Hotel Z,Aracaju (SE),1.0,208.04,208.04,2020-08-20
121265.0,1203.0,Hotel K,Salvador (BH),4.0,263.41,1053.64,2020-08-27
121273.0,1203.0,Hotel K,Salvador (BH),1.0,263.41,263.41,2020-10-22
121281.0,1203.0,Hotel K,Salvador (BH),3.0,263.41,790.23,2020-12-17
121289.0,1203.0,Hotel AU,Recife (PE),4.0,312.83,1251.32,2021-02-11
121290.0,1203.0,Hotel K,Salvador (BH),2.0,263.41,526.82,2021-02-18
121293.0,1203.0,Hotel AF,Sao Paulo (SP),4.0,139.1,556.4,2021-03-11
121294.0,1203.0,Hotel K,Salvador (BH),2.0,263.41,526.82,2021-03-18
121297.0,1203.0,Hotel CB,Rio de Janeiro (RJ),1.0,165.99,165.99,2021-04-08
121300.0,1203.0,Hotel BW,Campo Grande (MS),4.0,60.39,241.56,2021-04-29
121303.0,1203.0,Hotel Z,Aracaju (SE),3.0,208.04,624.12,2021-05-20
121308.0,1203.0,Hotel BP,Brasilia (DF),4.0,247.62,990.48,2021-06-24
121309.0,1203.0,Hotel K,Salvador (BH),4.0,263.41,1053.64,2021-07-01
121310.0,1203.0,Hotel Z,Aracaju (SE),3.0,208.04,624.12,2021-07-08
121311.0,1203.0,Hotel BW,Campo Grande (MS),1.0,60.39,60.39,2021-07-15
121313.0,1203.0,Hotel CB,Rio de Janeiro (RJ),4.0,165.99,663.96,2021-07-29
121315.0,1203.0,Hotel BP,Brasilia (DF),4.0,247.62,990.48,2021-08-12
121317.0,1203.0,Hotel AF,Sao Paulo (SP),1.0,139.1,139.1,2021-08-26
121325.0,1203.0,Hotel BW,Campo Grande (MS),4.0,60.39,241.56,2021-10-21
121326.0,1203.0,Hotel BW,Campo Grande (MS),3.0,60.39,181.17,2021-10-28
121330.0,1203.0,Hotel BW,Campo Grande (MS),4.0,60.39,241.56,2021-11-25
121336.0,1203.0,Hotel K,Salvador (BH),3.0,263.41,790.23,2022-01-06
121339.0,1203.0,Hotel CB,Rio de Janeiro (RJ),1.0,165.99,165.99,2022-01-27
121340.0,1203.0,Hotel AU,Recife (PE),1.0,312.83,312.83,2022-02-03
121341.0,1203.0,Hotel K,Salvador (BH),2.0,263.41,526.82,2022-02-10
121346.0,1203.0,Hotel K,Salvador (BH),2.0,263.41,526.82,2022-03-17
121349.0,1203.0,Hotel BD,Natal (RN),1.0,242.88,242.88,2022-04-07
121351.0,1203.0,Hotel BD,Natal (RN),2.0,242.88,485.76,2022-04-21
121354.0,1203.0,Hotel BP,Brasilia (DF),4.0,247.62,990.48,2022-05-12
121355.0,1203.0,Hotel K,Salvador (BH),3.0,263.41,790.23,2022-05-19
121359.0,1203.0,Hotel K,Salvador (BH),4.0,263.41,1053.64,2022-06-16
121365.0,1203.0,Hotel AF,Sao Paulo (SP),2.0,139.1,278.2,2022-07-28
121367.0,1203.0,Hotel CB,Rio de Janeiro (RJ),1.0,165.99,165.99,2022-08-11
121369.0,1203.0,Hotel AF,Sao Paulo (SP),3.0,139.1,417.3,2022-08-25
121370.0,1203.0,Hotel AF,Sao Paulo (SP),4.0,139.1,556.4,2022-09-01
121372.0,1203.0,Hotel BD,Natal (RN),1.0,242.88,242.88,2022-09-15
121380.0,1203.0,Hotel Z,Aracaju (SE),1.0,208.04,208.04,2022-11-10
121388.0,1203.0,Hotel CB,Rio de Janeiro (RJ),1.0,165.99,165.99,2023-01-05
121391.0,1204.0,Hotel BD,Natal (RN),4.0,242.88,971.52,2019-10-03
121394.0,1204.0,Hotel AF,Sao Paulo (SP),4.0,139.1,556.4,2019-10-24
121395.0,1204.0,Hotel AF,Sao Paulo (SP),1.0,139.1,139.1,2019-10-31
121402.0,1204.0,Hotel AF,Sao Paulo (SP),4.0,139.1,556.4,2019-12-19
121404.0,1204.0,Hotel BD,Natal (RN),3.0,242.88,728.64,2020-01-02
121407.0,1204.0,Hotel CB,Rio de Janeiro (RJ),4.0,165.99,663.96,2020-01-23
121408.0,1204.0,Hotel BP,Brasilia (DF),2.0,247.62,495.24,2020-01-30
121411.0,1204.0,Hotel BW,Campo Grande (MS),1.0,60.39,60.39,2020-02-20
121422.0,1204.0,Hotel BD,Natal (RN),4.0,242.88,971.52,2020-05-07
121424.0,1204.0,Hotel AF,Sao Paulo (SP),1.0,139.1,139.1,2020-05-21
121426.0,1204.0,Hotel Z,Aracaju (SE),4.0,208.04,832.16,2020-06-04
121431.0,1204.0,Hotel AF,Sao Paulo (SP),1.0,139.1,139.1,2020-07-09
121432.0,1204.0,Hotel CB,Rio de Janeiro (RJ),3.0,165.99,497.97,2020-07-16
121438.0,1204.0,Hotel BP,Brasilia (DF),2.0,247.62,495.24,2020-08-27
121440.0,1204.0,Hotel Z,Aracaju (SE),2.0,208.04,416.08,2020-09-10
121441.0,1204.0,Hotel BP,Brasilia (DF),1.0,247.62,247.62,2020-09-17
121443.0,1204.0,Hotel BD,Natal (RN),1.0,242.88,242.88,2020-10-01
121447.0,1204.0,Hotel CB,Rio de Janeiro (RJ),4.0,165.99,663.96,2020-10-29
121449.0,1204.0,Hotel AF,Sao Paulo (SP),1.0,139.1,139.1,2020-11-12
121451.0,1204.0,Hotel K,Salvador (BH),1.0,263.41,263.41,2020-11-26
121452.0,1204.0,Hotel BD,Natal (RN),2.0,242.88,485.76,2020-12-03
121455.0,1204.0,Hotel BW,Campo Grande (MS),3.0,60.39,181.17,2020-12-24
121464.0,1204.0,Hotel CB,Rio de Janeiro (RJ),2.0,165.99,331.98,2021-02-25
121468.0,1204.0,Hotel BP,Brasilia (DF),1.0,247.62,247.62,2021-03-25
121474.0,1204.0,Hotel BD,Natal (RN),2.0,242.88,485.76,2021-05-06
121478.0,1204.0,Hotel BP,Brasilia (DF),2.0,247.62,495.24,2021-06-03
121481.0,1204.0,Hotel BP,Brasilia (DF),2.0,247.62,495.24,2021-06-24
121482.0,1204.0,Hotel CB,Rio de Janeiro (RJ),4.0,165.99,663.96,2021-07-01
121483.0,1204.0,Hotel Z,Aracaju (SE),2.0,208.04,416.08,2021-07-08
121488.0,1204.0,Hotel AU,Recife (PE),2.0,312.83,625.66,2021-08-12
121491.0,1204.0,Hotel Z,Aracaju (SE),4.0,208.04,832.16,2021-09-02
121492.0,1204.0,Hotel BD,Natal (RN),4.0,242.88,971.52,2021-09-09
121493.0,1204.0,Hotel AU,Recife (PE),2.0,312.83,625.66,2021-09-16
121494.0,1204.0,Hotel BP,Brasilia (DF),1.0,247.62,247.62,2021-09-23
121497.0,1204.0,Hotel Z,Aracaju (SE),4.0,208.04,832.16,2021-10-14
121498.0,1204.0,Hotel AU,Recife (PE),2.0,312.83,625.66,2021-10-21
121502.0,1204.0,Hotel CB,Rio de Janeiro (RJ),2.0,165.99,331.98,2021-11-18
121503.0,1204.0,Hotel BP,Brasilia (DF),4.0,247.62,990.48,2021-11-25
121506.0,1204.0,Hotel BP,Brasilia (DF),4.0,247.62,990.48,2021-12-16
121514.0,1204.0,Hotel AF,Sao Paulo (SP),3.0,139.1,417.3,2022-02-10
121519.0,1205.0,Hotel BW,Campo Grande (MS),4.0,60.39,241.56,2019-10-03
121520.0,1205.0,Hotel AF,Sao Paulo (SP),4.0,139.1,556.4,2019-10-10
121524.0,1205.0,Hotel AU,Recife (PE),3.0,312.83,938.49,2019-11-07
121525.0,1205.0,Hotel AU,Recife (PE),1.0,312.83,312.83,2019-11-14
121530.0,1205.0,Hotel BD,Natal (RN),4.0,242.88,971.52,2019-12-19
121531.0,1205.0,Hotel Z,Aracaju (SE),4.0,208.04,832.16,2019-12-26
121533.0,1205.0,Hotel CB,Rio de Janeiro (RJ),1.0,165.99,165.99,2020-01-09
121538.0,1205.0,Hotel BD,Natal (RN),3.0,242.88,728.64,2020-02-13
121539.0,1205.0,Hotel AU,Recife (PE),1.0,312.83,312.83,2020-02-20
121542.0,1205.0,Hotel BW,Campo Grande (MS),1.0,60.39,60.39,2020-03-12
121543.0,1205.0,Hotel K,Salvador (BH),3.0,263.41,790.23,2020-03-19
121553.0,1205.0,Hotel BD,Natal (RN),1.0,242.88,242.88,2020-05-28
121562.0,1205.0,Hotel BD,Natal (RN),1.0,242.88,242.88,2020-07-30
121571.0,1205.0,Hotel BW,Campo Grande (MS),2.0,60.39,120.78,2020-10-01
121574.0,1205.0,Hotel K,Salvador (BH),4.0,263.41,1053.64,2020-10-22
121578.0,1205.0,Hotel CB,Rio de Janeiro (RJ),1.0,165.99,165.99,2020-11-19
121579.0,1205.0,Hotel CB,Rio de Janeiro (RJ),2.0,165.99,331.98,2020-11-26
121583.0,1205.0,Hotel BD,Natal (RN),1.0,242.88,242.88,2020-12-24
121586.0,1205.0,Hotel K,Salvador (BH),3.0,263.41,790.23,2021-01-14
121588.0,1205.0,Hotel BW,Campo Grande (MS),2.0,60.39,120.78,2021-01-28
121591.0,1205.0,Hotel CB,Rio de Janeiro (RJ),3.0,165.99,497.97,2021-02-18
121596.0,1205.0,Hotel Z,Aracaju (SE),4.0,208.04,832.16,2021-03-25
121597.0,1205.0,Hotel AF,Sao Paulo (SP),4.0,139.1,556.4,2021-04-01
121600.0,1205.0,Hotel Z,Aracaju (SE),1.0,208.04,208.04,2021-04-22
121601.0,1205.0,Hotel BP,Brasilia (DF),2.0,247.62,495.24,2021-04-29
121604.0,1205.0,Hotel AF,Sao Paulo (SP),1.0,139.1,139.1,2021-05-20
121606.0,1205.0,Hotel CB,Rio de Janeiro (RJ),1.0,165.99,165.99,2021-06-03
121610.0,1205.0,Hotel Z,Aracaju (SE),4.0,208.04,832.16,2021-07-01
121614.0,1205.0,Hotel AF,Sao Paulo (SP),1.0,139.1,139.1,2021-07-29
121615.0,1205.0,Hotel Z,Aracaju (SE),3.0,208.04,624.12,2021-08-05
121617.0,1205.0,Hotel K,Salvador (BH),2.0,263.41,526.82,2021-08-19
